NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,Date,total
5599,15/9-F-12,22.3,0,0,34.562,14.908,84.44677,34.562,88.704,5.791,490,104762,4139,14-12-2010,4629
5599,15/9-F-12,24,0,0,34.441,15.067,99.64141,34.441,89.25,5.6,618,101413,4890,15-12-2010,5508
5599,15/9-F-12,24,0,0,34.313,15.085,99.71871,34.313,89.397,5.456,617,100594,4861,16-12-2010,5478
5599,15/9-F-12,24,0,0,34.011,15.131,99.74742,34.011,90.982,5.178,610,100122,4886,17-12-2010,5496
5599,15/9-F-12,24,0,0,34.309,15.265,99.75088,34.309,90.095,5.492,613,99834,4907,18-12-2010,5520
5599,15/9-F-12,24,0,0,34.468,15.156,99.74909,34.468,89.664,5.65,608,99383,4924,19-12-2010,5532
5599,15/9-F-12,24,0,0,34.43,15.183,99.79872,34.43,89.25,5.551,601,98220,4921,20-12-2010,5522
5599,15/9-F-12,24,0,0,34.245,15.207,99.84617,34.245,90.275,5.333,594,96837,4924,21-12-2010,5518
5599,15/9-F-12,24,0,0,34.185,15.307,99.84435,34.185,90.884,5.331,583,95825,4927,22-12-2010,5510
5599,15/9-F-12,24,0,0,34.28,15.258,99.82646,34.28,90.576,5.438,575,94444,4866,23-12-2010,5441
5599,15/9-F-12,24,0,0,33.914,15.319,99.58738,33.914,91.499,5.062,568,92538,4815,24-12-2010,5383
5599,15/9-F-12,24,0,0,33.859,15.177,99.72724,33.859,91.37,5.026,563,92822,4788,25-12-2010,5351
5599,15/9-F-12,24,0,0,34.328,15.085,99.80923,34.328,88.949,5.492,570,92566,4755,26-12-2010,5325
5599,15/9-F-12,24,0,0,34.081,15.05,99.79386,34.081,89.968,5.246,549,90409,4760,27-12-2010,5309
5599,15/9-F-12,24,0,0,33.785,15.015,99.7637,33.785,91.162,4.979,578,97033,4820,28-12-2010,5398
5599,15/9-F-12,24,0,0,34.128,14.984,99.75796,34.128,89.548,5.328,566,95017,4801,29-12-2010,5367
5599,15/9-F-12,24,0,0,33.921,15.151,99.75943,33.921,91.131,5.114,566,94346,4847,30-12-2010,5413
5599,15/9-F-12,24,0,0,34.186,15.055,99.77145,34.186,90.086,5.363,566,93614,4882,31-12-2010,5448
5599,15/9-F-12,24,0,0,34.273,15.041,99.77532,34.273,89.9,5.437,565,94651,4787,01-01-2011,5352
5599,15/9-F-12,24,0,0,34.33,15.103,99.35326,34.33,90.136,5.508,567,94880,4710,02-01-2011,5277
5599,15/9-F-12,24,0,0,34.359,15.097,99.27866,34.359,90.236,5.548,564,94680,4762,03-01-2011,5326
5599,15/9-F-12,24,0,0,34.187,15.17,99.27823,34.187,91.077,5.375,562,94397,4820,04-01-2011,5382
5599,15/9-F-12,24,0,0,34.305,15.101,99.27279,34.305,90.762,5.478,559,94680,4887,05-01-2011,5446
5599,15/9-F-12,24,0,0,34.269,15.116,99.2987,34.269,91.05,5.44,560,94617,4870,06-01-2011,5430
5599,15/9-F-12,24,0,0,34.194,15.065,99.30317,34.194,90.868,5.352,558,94328,4865,07-01-2011,5423
5599,15/9-F-12,24,0,0,34.373,15.042,99.31749,34.373,90.642,5.54,558,94531,4880,08-01-2011,5438
5599,15/9-F-12,24,0,0,34.192,15.126,97.2757,34.192,91.238,5.344,554,93400,4881,09-01-2011,5435
5599,15/9-F-12,24,0,0,34.402,14.981,97.45862,34.402,89.95,5.538,554,93624,4923,10-01-2011,5477
5599,15/9-F-12,14.89,0,0,34.43,14.883,66.98926,34.43,89.181,5.828,292,50172,2948,11-01-2011,3240
5599,15/9-F-12,24,0,0,33.587,14.663,96.86312,33.587,90.196,4.663,398,67433,4172,12-01-2011,4570
5599,15/9-F-12,24,0,0,33.736,14.947,100,33.736,90.671,4.78,520,87690,4696,13-01-2011,5216
5599,15/9-F-12,21.17,0,0,35.592,14.441,80.92151,35.592,89.938,5.632,391,67361,3852,14-01-2011,4243
5599,15/9-F-12,24,0,0,33.845,14.918,99.71173,33.845,91.662,4.497,522,89225,4825,15-01-2011,5347
5599,15/9-F-12,24,0,0,33.643,15.022,99.73792,33.643,91.738,4.659,530,90741,4845,16-01-2011,5375
5599,15/9-F-12,24,0,0,33.616,14.863,97.91667,33.616,91.591,4.498,534,90511,5532,17-01-2011,6066
5599,15/9-F-12,24,0,0,33.647,14.801,100,33.647,91.399,4.591,538,91767,5860,18-01-2011,6398
5599,15/9-F-12,24,0,0,33.636,14.685,100,33.636,91.231,4.582,542,91943,4805,19-01-2011,5347
5599,15/9-F-12,24,0,0,34.044,14.482,100,34.044,90.172,4.515,533,90874,4714,20-01-2011,5247
5599,15/9-F-12,24,0,0,33.339,14.571,100,33.339,90.654,4.341,532,90499,4598,21-01-2011,5130
5599,15/9-F-12,24,0,0,33.308,14.623,100,33.308,91.241,4.137,525,88837,4630,22-01-2011,5155
5599,15/9-F-12,24,0,0,33.212,14.753,100,33.212,91.445,4.189,526,88794,4678,23-01-2011,5204
5599,15/9-F-12,24,0,0,33.399,14.783,100,33.399,91.133,4.394,525,89356,4727,24-01-2011,5252
5599,15/9-F-12,24,0,0,33.657,14.748,100,33.657,90.792,4.643,526,89213,4785,25-01-2011,5311
5599,15/9-F-12,24,0,0,34.164,14.845,100,34.164,91.733,4.172,511,87592,4771,26-01-2011,5282
5599,15/9-F-12,24,0,0,33.475,14.951,100,33.475,91.977,4.421,535,89290,4900,27-01-2011,5435
5599,15/9-F-12,24,0,0,33.599,14.842,99.99933,33.599,91.738,4.539,536,89692,4912,28-01-2011,5448
5599,15/9-F-12,24,0,0,33.712,14.764,100,33.712,91.321,4.646,536,90218,4936,29-01-2011,5472
5599,15/9-F-12,24,0,0,33.702,14.831,100,33.702,91.724,4.631,538,90446,4961,30-01-2011,5499
5599,15/9-F-12,24,0,0,33.731,14.919,100,33.731,91.857,4.66,539,90529,4857,31-01-2011,5396
5599,15/9-F-12,24,0,0,33.958,14.875,100,33.958,91.861,4.618,528,90325,4910,01-02-2011,5438
5599,15/9-F-12,24,0,0,35.016,14.761,83.89513,35.016,91.561,5.885,487,88307,4615,02-02-2011,5102
5599,15/9-F-12,24,0,0,35.056,14.819,83.71412,35.056,91.617,5.769,488,88932,4566,03-02-2011,5054
5599,15/9-F-12,24,0,0,33.69,14.761,99.72916,33.69,91.701,4.535,523,91337,4758,04-02-2011,5281
5599,15/9-F-12,24,0,0,33.636,14.694,99.70308,33.636,91.656,4.594,517,90412,4784,05-02-2011,5301
5599,15/9-F-12,20.34,0,0,34.175,14.745,85.70982,34.175,91.715,5.175,401,70919,3850,06-02-2011,4251
5599,15/9-F-12,22.5,0,0,33.035,14.416,89.37425,33.035,91.414,4.305,412,72032,4242,07-02-2011,4654
5599,15/9-F-12,24,0,0,33.445,14.784,99.7087,33.445,91.662,4.666,494,85656,4839,08-02-2011,5333
5599,15/9-F-12,24,0,0,33.905,14.634,99.85056,33.905,90.83,5.06,500,86358,4712,09-02-2011,5212
5599,15/9-F-12,24,0,0,33.706,14.788,100,33.706,91.565,4.896,508,87623,4710,10-02-2011,5218
5599,15/9-F-12,24,0,0,33.785,14.726,100,33.785,91.134,5.024,511,88208,4719,11-02-2011,5230
5599,15/9-F-12,24,0,0,33.946,14.694,100,33.946,91.275,5.08,511,87850,4777,12-02-2011,5288
5599,15/9-F-12,24,0,0,33.64,14.663,100,33.64,91.771,4.885,517,89146,4747,13-02-2011,5264
5599,15/9-F-12,24,0,0,33.696,14.828,100,33.696,91.927,4.912,526,89005,4792,14-02-2011,5318
5599,15/9-F-12,24,0,0,33.958,14.709,100,33.958,91.444,5.207,527,89256,4843,15-02-2011,5370
5599,15/9-F-12,24,0,0,33.824,14.708,100,33.824,91.688,5.065,528,89946,4826,16-02-2011,5354
5599,15/9-F-12,24,0,0,33.847,14.697,100,33.847,91.636,5.091,526,86185,4868,17-02-2011,5394
5599,15/9-F-12,21.76,0,0,33.58,14.764,100,33.58,91.936,4.879,473,77563,4370,18-02-2011,4843
5599,15/9-F-12,0,0,0,0.084,5.478,37.8329,0.084,30.745,18.102,0,0,0,19-02-2011,0
5599,15/9-F-12,0,0,0,0.134,3.595,11.98073,0.134,13.936,2.844,0,0,0,20-02-2011,0
5599,15/9-F-12,12.67,0,0,32.31,12.013,58.77344,32.31,89.109,3.419,178,28729,2180,21-02-2011,2358
5599,15/9-F-12,0,0,0,0.113,3.912,1.24451,0.113,20.768,0.096,0,0,0,22-02-2011,0
5599,15/9-F-12,9.41,0,0,33.181,12.003,62.41446,33.181,88.551,4.293,145,24429,1920,23-02-2011,2065
5599,15/9-F-12,24,0,0,32.996,14.089,99.87024,32.996,91.124,4.072,493,79899,4916,24-02-2011,5409
5599,15/9-F-12,24,0,0,33.771,14.569,99.9243,33.771,90.563,4.526,495,83910,4863,25-02-2011,5358
5599,15/9-F-12,24,0,0,33.541,14.717,99.99991,33.541,91.421,4.276,506,83757,4849,26-02-2011,5355
5599,15/9-F-12,24,0,0,33.566,14.754,99.98328,33.566,91.114,4.63,518,83777,4869,27-02-2011,5387
5599,15/9-F-12,24,0,0,33.731,14.775,100,33.731,90.97,4.721,519,87111,4955,28-02-2011,5474
5599,15/9-F-12,24,0,0,33.709,14.879,100,33.709,91.031,4.798,525,86973,5170,01-03-2011,5695
5599,15/9-F-12,24,0,0,33.619,14.861,100,33.619,91.128,4.619,535,84968,5396,02-03-2011,5931
5599,15/9-F-12,5.34,0,0,35.929,14.804,24.92335,35.929,90.936,6.914,38,6685,440,03-03-2011,478
5599,15/9-F-12,8.49,0,0,32.845,13.795,59.65518,32.845,91.242,3.845,141,23677,1642,04-03-2011,1783
5599,15/9-F-12,24,0,0,33.233,14.597,100,33.233,91.457,4.204,511,82398,4942,05-03-2011,5453
5599,15/9-F-12,23.75,0,0,34.772,14.673,93.27726,34.772,90.87,5.56,484,79135,4710,06-03-2011,5194
5599,15/9-F-12,24,0,0,33.467,14.815,99.9379,33.467,91.67,4.416,520,85458,5077,07-03-2011,5597
5599,15/9-F-12,21.5,0,0,34.569,14.441,84.49579,34.569,90.446,5.373,404,68883,4029,08-03-2011,4433
5599,15/9-F-12,24,0,0,33.591,15.017,99.93914,33.591,91.932,4.502,523,85103,4793,09-03-2011,5316
5599,15/9-F-12,24,0,0,34.265,14.955,99.97077,34.265,91.878,4.287,516,85326,4713,10-03-2011,5229
5599,15/9-F-12,24,0,0,34.815,14.892,99.96926,34.815,91.427,4.235,518,85234,4617,11-03-2011,5135
5599,15/9-F-12,24,0,0,33.697,14.952,99.97929,33.697,91.694,4.584,582,93257,4986,12-03-2011,5568
5599,15/9-F-12,24,0,0,33.747,15.032,99.9965,33.747,91.812,4.633,575,93704,4876,13-03-2011,5451
5599,15/9-F-12,24,0,0,33.737,15.025,99.99945,33.737,91.739,4.621,573,93077,4768,14-03-2011,5341
5599,15/9-F-12,24,0,0,33.658,15.023,99.9994,33.658,92.075,4.549,572,92797,4900,15-03-2011,5472
5599,15/9-F-12,24,0,0,33.693,14.908,99.9568,33.693,91.946,4.575,568,92087,5019,16-03-2011,5587
5599,15/9-F-12,24,0,0,33.678,14.936,99.98671,33.678,91.967,4.57,569,92389,5223,17-03-2011,5792
5599,15/9-F-12,24,0,0,33.668,14.917,99.95945,33.668,91.871,4.57,567,91682,5278,18-03-2011,5845
5599,15/9-F-12,2.18,0,0,35.913,14.863,10.28019,35.913,91.506,6.911,31,6233,402,19-03-2011,433
5599,15/9-F-12,0,0,0,0.555,3.849,1.29181,0.555,17.864,27.771,0,0,0,20-03-2011,0
5599,15/9-F-12,6.5,0,0,36.575,8.185,7.8062,36.575,80.137,7.677,6,887,64,21-03-2011,70
5599,15/9-F-12,24,0,0,46.746,12.608,41.03796,46.746,86.972,18.172,216,32518,2749,22-03-2011,2965
5599,15/9-F-12,24,0,0,52.311,13.123,35.93376,52.311,86.755,23.927,217,32036,2187,23-03-2011,2404
5599,15/9-F-12,24,0,0,37.816,14.281,80.54557,37.816,90.737,9.127,437,66392,4417,24-03-2011,4854
5599,15/9-F-12,0.84,0,0,33.051,14.586,3.24963,33.051,90.302,7.116,15,2382,215,25-03-2011,230
5599,15/9-F-12,4,0,0,33.702,9.031,6.77548,33.702,82.795,4.031,66,10038,792,26-03-2011,858
5599,15/9-F-12,24,0,0,32.677,13.525,99.2543,32.677,90.609,3.71,548,82662,5508,27-03-2011,6056
5599,15/9-F-12,4.68,0,0,33.967,14.564,19.97482,33.967,91.438,4.976,59,9076,588,28-03-2011,647
5599,15/9-F-12,0,0,0,2.164,3.715,0,2.164,19.818,1.41,0,0,0,29-03-2011,0
5599,15/9-F-12,0,0,0,2.06,3.034,0,2.06,16.172,1.382,0,0,0,30-03-2011,0
5599,15/9-F-12,15.98,0,0,34.894,10.609,55.94089,34.894,81.217,6.574,313,47071,3292,31-03-2011,3605
5599,15/9-F-12,24,0,0,33.3,14.206,97.85351,33.3,90.407,4.23,521,78791,5309,01-04-2011,5830
5599,15/9-F-12,24,0,0,33.23,14.735,97.84729,33.23,91.178,4.496,534,80701,5344,02-04-2011,5878
5599,15/9-F-12,24,0,0,33.011,14.955,99.99822,33.011,91.874,4.214,540,81232,5363,03-04-2011,5903
5599,15/9-F-12,24,0,0,32.993,15.264,100,32.993,92.231,4.185,548,82055,5376,04-04-2011,5924
5599,15/9-F-12,24,0,0,33.035,15.306,100,33.035,92.27,4.22,544,81731,5414,05-04-2011,5958
5599,15/9-F-12,24,0,0,33.224,15.285,100,33.224,91.952,4.433,539,81448,5401,06-04-2011,5940
5599,15/9-F-12,24,0,0,33.163,15.272,100,33.163,92.159,4.348,540,81779,5406,07-04-2011,5946
5599,15/9-F-12,24,0,0,33.638,15.366,99.94517,33.638,92.036,4.403,532,80773,5356,08-04-2011,5888
5599,15/9-F-12,24,0,0,33.664,15.356,99.99214,33.664,92.183,4.229,527,80702,5370,09-04-2011,5897
5599,15/9-F-12,24,0,0,33.368,15.242,99.97591,33.368,92.064,4.409,532,81009,5346,10-04-2011,5878
5599,15/9-F-12,24,0,0,33.291,15.386,99.95802,33.291,92.169,4.478,534,81046,5315,11-04-2011,5849
5599,15/9-F-12,24,0,0,33.624,15.286,99.88378,33.624,91.472,4.838,530,80701,5328,12-04-2011,5858
5599,15/9-F-12,24,0,0,33.401,15.331,99.97388,33.401,91.757,4.571,540,81588,5340,13-04-2011,5880
5599,15/9-F-12,24,0,0,33.667,15.221,99.90317,33.667,91.025,4.872,532,80748,5366,14-04-2011,5898
5599,15/9-F-12,24,0,0,33.627,15.19,100,33.627,90.807,4.783,534,81147,5358,15-04-2011,5892
5599,15/9-F-12,24,0,0,33.443,15.261,100,33.443,91.683,4.607,553,83690,5331,16-04-2011,5884
5599,15/9-F-12,24,0,0,33.493,15.335,100,33.493,91.722,4.667,545,82999,5337,17-04-2011,5882
5599,15/9-F-12,24,0,0,33.451,15.338,100,33.451,91.9,4.653,534,81456,5176,18-04-2011,5710
5599,15/9-F-12,24,0,0,33.467,15.284,97.91667,33.467,91.607,4.671,528,80154,5377,19-04-2011,5905
5599,15/9-F-12,24,0,0,33.385,15.197,100,33.385,91.739,4.61,530,81135,5169,20-04-2011,5699
5599,15/9-F-12,24,0,0,33.479,15.131,100,33.479,91.116,4.706,528,81024,5321,21-04-2011,5849
5599,15/9-F-12,24,0,0,33.374,15.186,100,33.374,91.581,4.596,526,80327,5314,22-04-2011,5840
5599,15/9-F-12,24,0,0,33.475,15.232,100,33.475,91.941,4.7,522,79747,5315,23-04-2011,5837
5599,15/9-F-12,24,0,0,33.625,15.168,100,33.625,91.405,4.697,565,88108,5314,24-04-2011,5879
5599,15/9-F-12,24,0,0,33.232,15.222,99.99811,33.232,92.191,4.373,488,87072,5563,25-04-2011,6051
5599,15/9-F-12,24,0,0,33.348,15.208,99.98839,33.348,91.984,4.605,490,88037,5332,26-04-2011,5822
5599,15/9-F-12,24,0,0,,15.191,99.99002,33.568,91.628,4.783,497,88714,5402,27-04-2011,5899
5599,15/9-F-12,24,0,0,33.233,15.021,99.98257,33.233,91.804,4.625,501,89257,5360,28-04-2011,5861
5599,15/9-F-12,24,0,0,33.349,14.976,99.97197,33.349,91.653,4.687,,89606,5267,29-04-2011,5267
5599,15/9-F-12,24,0,0,33.595,14.98,99.99805,33.595,91.866,4.569,520,91555,5232,30-04-2011,5752
5599,15/9-F-12,24,0,0,33.603,15.138,99.9898,33.603,91.851,4.771,525,81710,5153,01-05-2011,5678
5599,15/9-F-12,24,0,0,33.785,15.062,99.99532,33.785,91.15,4.983,528,82286,5382,02-05-2011,5910
5599,15/9-F-12,24,0,0,38.643,14.855,76.87701,38.643,90.645,9.972,414,64158,4427,03-05-2011,4841
5599,15/9-F-12,24,0,0,45.703,14.353,45.57708,45.703,90.011,17.09,260,39757,3144,04-05-2011,3404
5599,15/9-F-12,24,0,0,45.709,14.398,45.54437,45.709,89.924,17.224,259,39550,3161,05-05-2011,3420
5599,15/9-F-12,24,0,0,45.5,14.463,45.54834,45.5,90.307,16.987,257,39161,3152,06-05-2011,3409
5599,15/9-F-12,24,0,0,45.358,14.39,45.56906,45.358,90.349,16.841,259,39529,3148,07-05-2011,3407
5599,15/9-F-12,24,0,0,45.271,14.195,45.52936,45.271,89.882,16.763,254,38668,3140,08-05-2011,3394
5599,15/9-F-12,24,0,0,45.104,14.258,45.56349,45.104,90.067,16.576,250,38198,3126,09-05-2011,3376
5599,15/9-F-12,18.64,0,0,44.939,14.362,35.86533,44.939,89.81,16.543,205,31987,2463,10-05-2011,2668
5599,15/9-F-12,0,0,0,0.747,4.957,2.23454,0.747,22.439,11.642,0,0,0,11-05-2011,0
5599,15/9-F-12,7,0,0,43.94,6.735,10.68589,43.94,58.833,17.576,38,5498,1016,12-05-2011,1054
5599,15/9-F-12,24,0,0,32.095,13.45,93.94878,32.095,89.194,3.593,435,66624,5272,13-05-2011,5707
5599,15/9-F-12,22.5,0,0,35.6,13.585,80.40094,35.6,85.606,7.154,397,61275,4185,14-05-2011,4582
5599,15/9-F-12,24,0,0,32.844,14.61,99.32948,32.844,90.31,4.23,494,76421,4949,15-05-2011,5443
5599,15/9-F-12,10.64,0,0,33.226,14.837,43.78453,33.226,91.167,4.729,198,31287,2037,16-05-2011,2235
5599,15/9-F-12,16.31,0,0,31.375,13.157,54.95259,31.375,88.798,2.946,185,27744,2546,17-05-2011,2731
5599,15/9-F-12,9.56,0,0,33.491,14.167,38.42053,33.491,89.164,4.962,124,19562,1218,18-05-2011,1342
5599,15/9-F-12,24,0,0,32.373,14.123,93.72447,32.373,90.653,3.678,383,58824,4466,19-05-2011,4849
5599,15/9-F-12,24,0,0,32.372,14.833,99.39878,32.372,91.762,3.68,493,75611,4988,20-05-2011,5481
5599,15/9-F-12,24,0,0,32.525,15.003,99.32879,32.525,91.8,3.833,408,62907,4743,21-05-2011,5151
5599,15/9-F-12,24,0,0,32.545,15.11,99.36463,32.545,91.857,3.836,410,63325,4743,22-05-2011,5153
5599,15/9-F-12,24,0,0,32.521,15.156,99.40744,32.521,92.014,3.794,412,63553,4757,23-05-2011,5169
5599,15/9-F-12,8.31,0,0,42.635,14.938,19.69866,42.635,90.331,14.34,64,10648,841,24-05-2011,905
5599,15/9-F-12,17.03,0,0,35.687,12.347,54.21736,35.687,84.512,6.81,206,32376,2455,25-05-2011,2661
5599,15/9-F-12,24,0,0,32.642,14.771,99.15127,32.642,91,3.791,367,56884,4916,26-05-2011,5283
5599,15/9-F-12,24,0,0,32.944,14.993,99.16504,32.944,90.46,4.066,376,58114,4754,27-05-2011,5130
5599,15/9-F-12,24,0,0,32.964,15.004,99.1639,32.964,90.477,4.093,376,57999,5740,28-05-2011,6116
5599,15/9-F-12,24,0,0,33.051,14.987,99.16952,33.051,90.52,4.157,295,45601,5185,29-05-2011,5480
5599,15/9-F-12,24,0,0,33.066,14.957,99.16179,33.066,90.134,4.199,293,45545,4822,30-05-2011,5115
5599,15/9-F-12,24,0,0,33.048,15.027,99.22588,33.048,90.473,4.167,293,45403,4702,31-05-2011,4995
5599,15/9-F-12,24,0,0,32.69,15.172,99.43708,32.69,91.541,3.773,297,45600,4761,01-06-2011,5058
5599,15/9-F-12,24,0,0,32.903,15.119,99.61136,32.903,89.989,4.002,299,45849,4669,02-06-2011,4968
5599,15/9-F-12,24,0,0,32.879,15.068,97.59483,32.879,89.548,3.981,298,46033,4865,03-06-2011,5163
5599,15/9-F-12,24,0,0,32.824,15.093,99.77307,32.824,90.453,3.918,295,45518,4846,04-06-2011,5141
5599,15/9-F-12,24,0,0,32.663,15.043,99.74402,32.663,91.308,3.74,292,45157,4698,05-06-2011,4990
5599,15/9-F-12,24,0,0,32.695,14.884,99.73764,32.695,91.237,3.795,293,45091,4753,06-06-2011,5046
5599,15/9-F-12,12.31,0,0,33.25,15.01,54.53393,33.25,91.185,4.432,163,25192,2536,07-06-2011,2699
5599,15/9-F-12,8.86,0,0,37.157,11.383,26.85192,37.157,79.544,8.258,100,16126,1967,08-06-2011,2067
5599,15/9-F-12,24,0,0,32.112,14.572,99.05374,32.112,90.722,3.296,279,43207,4870,09-06-2011,5149
5599,15/9-F-12,24,0,0,32.806,14.945,99.5442,32.806,90.57,3.697,279,43372,4740,10-06-2011,5019
5599,15/9-F-12,24,0,0,32.87,15.054,97.5398,32.87,91.194,3.558,281,43403,4738,11-06-2011,5019
5599,15/9-F-12,24,0,0,32.814,15.124,99.61915,32.814,91.357,3.607,283,43786,4784,12-06-2011,5067
5599,15/9-F-12,24,0,0,32.547,15.017,100,32.547,91.312,3.735,288,44749,4838,13-06-2011,5126
5599,15/9-F-12,24,0,0,32.562,15.127,99.58806,32.562,91.393,3.704,285,44026,4846,14-06-2011,5131
5599,15/9-F-12,24,0,0,33.068,14.948,99.51736,33.068,89.672,4.175,283,43649,4818,15-06-2011,5101
5599,15/9-F-12,24,0,0,33.088,14.814,99.50071,33.088,88.586,4.254,288,44858,4800,16-06-2011,5088
5599,15/9-F-12,24,0,0,33.038,14.771,99.4915,33.038,88.796,4.213,282,44082,4802,17-06-2011,5084
5599,15/9-F-12,24,0,0,33.04,14.822,99.62545,33.04,89.547,4.198,286,44177,4814,18-06-2011,5100
5599,15/9-F-12,24,0,0,32.9,14.909,99.66575,32.9,90.45,4.056,286,44095,4823,19-06-2011,5109
5599,15/9-F-12,24,0,0,32.795,14.838,97.70253,32.795,89.939,3.944,287,44206,4823,20-06-2011,5110
5599,15/9-F-12,24,0,0,32.926,14.908,99.69096,32.926,90.31,4.097,286,44107,4779,21-06-2011,5065
5599,15/9-F-12,24,0,0,32.89,14.908,99.72568,32.89,90.388,4.035,285,43883,4801,22-06-2011,5086
5599,15/9-F-12,24.14,0,0,33.459,14.795,95.09207,33.459,89.322,4.623,281,43384,4799,23-06-2011,5080
5599,15/9-F-12,10.19,0,0,32.606,12.475,35.22714,32.606,84.724,5.974,141,22016,1914,24-06-2011,2055
5599,15/9-F-12,13.48,0,0,32.19,14.532,60.03653,32.19,90.693,3.566,181,28096,2808,25-06-2011,2989
5599,15/9-F-12,11.03,0,0,34.664,10.729,34.69197,34.664,76.184,5.006,153,22929,2416,26-06-2011,2569
5599,15/9-F-12,24,0,0,32.459,14.308,100,32.459,88.653,3.865,277,42447,4780,27-06-2011,5057
5599,15/9-F-12,24,0,0,32.638,14.584,99.19064,32.638,87.927,4.011,281,43129,4715,28-06-2011,4996
5599,15/9-F-12,24,0,0,32.618,14.776,99.11999,32.618,89.562,3.986,289,42764,5262,29-06-2011,5551
5599,15/9-F-12,16.33,0,0,33.564,13.847,59.91341,33.564,87.315,4.738,204,31446,3615,30-06-2011,3819
5599,15/9-F-12,8.31,0,0,37.13,14.027,27.13855,37.13,89.882,7.851,57,8439,1182,01-07-2011,1239
5599,15/9-F-12,0,0,0,61.621,4.039,17.20466,61.621,42.103,33.479,0,0,0,02-07-2011,0
5599,15/9-F-12,0,0,0,56.08,4.256,22.20223,56.08,52.798,26.212,0,0,0,03-07-2011,0
5599,15/9-F-12,24,0,0,31.757,13.91,100,31.757,87.8,2.967,149,22562,3400,04-07-2011,3549
5599,15/9-F-12,24,0,0,32.204,14.393,99.44501,32.204,88.108,3.363,260,39713,4554,05-07-2011,4814
5599,15/9-F-12,24,0,0,32.066,14.831,99.4365,32.066,90.825,3.209,257,39269,4515,06-07-2011,4772
5599,15/9-F-12,24,0,0,32.127,14.84,99.38273,32.127,90.877,3.273,256,39395,4582,07-07-2011,4838
5599,15/9-F-12,24,0,0,35.93,13.305,78.6595,35.93,88.5,7.082,229,34678,4145,08-07-2011,4374
5599,15/9-F-12,24,0,0,32.693,17.246,98.98683,32.693,89.35,3.654,273,41613,4591,09-07-2011,4864
5599,15/9-F-12,24,0,0,32.645,19.955,99.6183,32.645,89.683,3.584,271,41464,4572,10-07-2011,4843
5599,15/9-F-12,24,0,0,32.472,19.938,99.69608,32.472,90.006,3.606,275,42323,4514,11-07-2011,4789
5599,15/9-F-12,24,0,0,32.564,19.995,99.79639,32.564,89.454,3.705,277,42630,4434,12-07-2011,4711
5599,15/9-F-12,24,0,0,32.663,19.994,99.75021,32.663,89.218,3.798,280,42723,4431,13-07-2011,4711
5599,15/9-F-12,24,0,0,32.598,20.015,99.60092,32.598,90.298,3.732,272,41764,4408,14-07-2011,4680
5599,15/9-F-12,24,0,0,32.552,20.057,99.6642,32.552,90.48,3.673,272,41984,4387,15-07-2011,4659
5599,15/9-F-12,24,0,0,32.473,19.994,99.61588,32.473,90.439,3.581,267,41352,4436,16-07-2011,4703
5599,15/9-F-12,24,0,0,32.738,19.95,99.62057,32.738,89.35,3.856,274,42421,4386,17-07-2011,4660
5599,15/9-F-12,24,0,0,32.529,20.058,99.67915,32.529,90.707,3.658,274,42237,4518,18-07-2011,4792
5599,15/9-F-12,24,0,0,32.382,20.136,99.74448,32.382,91.221,3.505,278,42741,4660,19-07-2011,4938
5599,15/9-F-12,24,0,0,32.373,20.068,99.73162,32.373,91.275,3.499,274,42013,4670,20-07-2011,4944
5599,15/9-F-12,24,0,0,32.452,19.872,99.62913,32.452,90.73,3.586,272,42245,4693,21-07-2011,4965
5599,15/9-F-12,24,0,0,32.423,19.98,99.70244,32.423,90.919,3.572,272,,4699,22-07-2011,4971
5599,15/9-F-12,24,0,0,32.599,19.968,99.80849,32.599,90.009,3.737,273,42535,4698,23-07-2011,4971
5599,15/9-F-12,24,0,0,32.424,19.909,99.71806,32.424,91.068,3.557,272,42317,4841,24-07-2011,5113
5599,15/9-F-12,24,0,0,32.423,19.852,99.6797,32.423,90.963,3.557,272,42370,4676,25-07-2011,4948
5599,15/9-F-12,24,0,0,32.573,19.787,99.59318,32.573,89.904,3.692,270,42231,4692,26-07-2011,4962
5599,15/9-F-12,24,0,0,32.46,19.857,99.58693,32.46,90.835,3.589,271,42264,4718,27-07-2011,4989
5599,15/9-F-12,24,0,0,32.397,19.831,99.59993,32.397,90.951,3.534,272,42186,4680,28-07-2011,4952
5599,15/9-F-12,24,0,0,32.711,19.866,99.69068,32.711,88.944,3.832,281,43637,4899,29-07-2011,5180
5599,15/9-F-12,24,0,0,32.651,19.809,99.69704,32.651,89.474,3.779,281,43239,4560,30-07-2011,4841
5599,15/9-F-12,24,0,0,32.5,19.747,99.55775,32.5,90.506,3.631,272,41522,4565,31-07-2011,4837
5599,15/9-F-12,23.39,0,0,33.177,19.436,95.56766,33.177,88.154,4.299,265,41051,4323,01-08-2011,4588
